sample_id,video_id,frame_idx,label,prediction,confidence,prob_fake
cdfv2_frames__id4_id21_0004_frame0310,frames/id4_id21_0004,310,1,1,0.7202,0.7202
cdfv2_frames__00288_frame0301,frames/00288,301,0,0,0.8589,0.1411
cdfv2_frames__id35_id16_0004_frame0230,frames/id35_id16_0004,230,1,1,0.6589,0.6589
cdfv2_frames__id29_id32_0003_frame0177,frames/id29_id32_0003,177,1,1,0.8173,0.8173
cdfv2_frames__id29_id38_0008_frame0159,frames/id29_id38_0008,159,1,1,0.8279,0.8279
cdfv2_frames__id4_id21_0009_frame0482,frames/id4_id21_0009,482,1,1,0.5539,0.5539
cdfv2_frames__00287_frame0286,frames/00287,286,0,0,0.6815,0.3185
cdfv2_frames__id0_id3_0007_frame0478,frames/id0_id3_0007,478,1,1,0.9713,0.9713
cdfv2_frames__id37_id35_0005_frame0442,frames/id37_id35_0005,442,1,1,0.9537,0.9537
cdfv2_frames__id24_id26_0009_frame0279,frames/id24_id26_0009,279,1,1,0.8937,0.8937
cdfv2_frames__id16_id3_0011_frame0104,frames/id16_id3_0011,104,1,1,0.6664,0.6664
cdfv2_frames__id21_id6_0005_frame0105,frames/id21_id6_0005,105,1,1,0.9372,0.9372
cdfv2_frames__id6_id16_0005_frame0131,frames/id6_id16_0005,131,1,1,0.9707,0.9707
cdfv2_frames__id29_id38_0008_frame0318,frames/id29_id38_0008,318,1,1,0.9389,0.9389
cdfv2_frames__00011_frame0151,frames/00011,151,0,1,0.6879,0.6879
cdfv2_frames__id34_0006_frame0425,frames/id34_0006,425,0,0,0.8818,0.1182
cdfv2_frames__id53_0003_frame0136,frames/id53_0003,136,0,0,0.7304999999999999,0.2695
cdfv2_frames__id3_id4_0001_frame0146,frames/id3_id4_0001,146,1,1,0.9605,0.9605
cdfv2_frames__id1_id2_0002_frame0141,frames/id1_id2_0002,141,1,1,0.9048,0.9048
cdfv2_frames__id9_id20_0002_frame0257,frames/id9_id20_0002,257,1,1,0.9732,0.9732
cdfv2_frames__id10_id7_0004_frame0299,frames/id10_id7_0004,299,1,0,0.5569999999999999,0.443
cdfv2_frames__id34_0006_frame0227,frames/id34_0006,227,0,0,0.7837000000000001,0.2163
cdfv2_frames__id56_id54_0007_frame0015,frames/id56_id54_0007,15,1,1,0.9676,0.9676
cdfv2_frames__id10_0001_frame0092,frames/id10_0001,92,0,1,0.7268,0.7268
cdfv2_frames__id23_id3_0009_frame0213,frames/id23_id3_0009,213,1,1,0.7732,0.7732
cdfv2_frames__id4_id0_0004_frame0254,frames/id4_id0_0004,254,1,1,0.9609,0.9609
cdfv2_frames__id30_id21_0005_frame0288,frames/id30_id21_0005,288,1,1,0.9747,0.9747
cdfv2_frames__id0_id16_0004_frame0094,frames/id0_id16_0004,94,1,1,0.9581,0.9581
cdfv2_frames__id42_0002_frame0254,frames/id42_0002,254,0,0,0.7774,0.2226
cdfv2_frames__id11_0006_frame0040,frames/id11_0006,40,0,0,0.8073,0.1927
cdfv2_frames__id33_0002_frame0232,frames/id33_0002,232,0,0,0.8768,0.1232
cdfv2_frames__id38_id30_0006_frame0240,frames/id38_id30_0006,240,1,1,0.955,0.955
cdfv2_frames__00265_frame0360,frames/00265,360,0,0,0.6092,0.3908
cdfv2_frames__id54_id56_0000_frame0233,frames/id54_id56_0000,233,1,1,0.6183,0.6183
cdfv2_frames__id58_id57_0008_frame0162,frames/id58_id57_0008,162,1,1,0.853,0.853
cdfv2_frames__00021_frame0237,frames/00021,237,0,0,0.7119,0.2881
cdfv2_frames__id23_id19_0000_frame0061,frames/id23_id19_0000,61,1,1,0.5672,0.5672
cdfv2_frames__id52_id50_0007_frame0477,frames/id52_id50_0007,477,1,1,0.8155,0.8155
cdfv2_frames__id29_id38_0008_frame0376,frames/id29_id38_0008,376,1,1,0.8848,0.8848
cdfv2_frames__id32_id31_0008_frame0213,frames/id32_id31_0008,213,1,1,0.6476,0.6476
cdfv2_frames__id53_0000_frame0030,frames/id53_0000,30,0,0,0.846,0.154
cdfv2_frames__id28_id4_0000_frame0244,frames/id28_id4_0000,244,1,0,0.6002000000000001,0.3998
cdfv2_frames__id32_id33_0004_frame0110,frames/id32_id33_0004,110,1,1,0.9667,0.9667
cdfv2_frames__id25_0010_frame0148,frames/id25_0010,148,0,0,0.6649,0.3351
cdfv2_frames__id28_id3_0004_frame0270,frames/id28_id3_0004,270,1,1,0.6293,0.6293
cdfv2_frames__id27_id22_0007_frame0000,frames/id27_id22_0007,0,1,1,0.522,0.522
cdfv2_frames__id1_id20_0001_frame0157,frames/id1_id20_0001,157,1,0,0.6972,0.3028
cdfv2_frames__00286_frame0208,frames/00286,208,0,0,0.7371,0.2629
cdfv2_frames__id39_id44_0000_frame0258,frames/id39_id44_0000,258,1,1,0.9716,0.9716
cdfv2_frames__id10_id7_0004_frame0416,frames/id10_id7_0004,416,1,1,0.7938,0.7938
cdfv2_frames__id31_id33_0009_frame0168,frames/id31_id33_0009,168,1,1,0.5828,0.5828
cdfv2_frames__id54_id49_0003_frame0292,frames/id54_id49_0003,292,1,1,0.8454,0.8454
cdfv2_frames__id37_0005_frame0353,frames/id37_0005,353,0,1,0.7019,0.7019
cdfv2_frames__id17_id16_0000_frame0068,frames/id17_id16_0000,68,1,1,0.8867,0.8867
cdfv2_frames__00259_frame0309,frames/00259,309,0,1,0.8026,0.8026
cdfv2_frames__id51_0006_frame0089,frames/id51_0006,89,0,0,0.5153,0.4847
cdfv2_frames__00284_frame0312,frames/00284,312,0,0,0.8289,0.1711
cdfv2_frames__00061_frame0198,frames/00061,198,0,1,0.5337,0.5337
cdfv2_frames__00260_frame0203,frames/00260,203,0,0,0.6444,0.3556
cdfv2_frames__id50_0000_frame0254,frames/id50_0000,254,0,1,0.8627,0.8627
cdfv2_frames__id27_id21_0008_frame0053,frames/id27_id21_0008,53,1,1,0.9627,0.9627
cdfv2_frames__id37_0009_frame0395,frames/id37_0009,395,0,0,0.5892,0.4108
cdfv2_frames__id32_0006_frame0238,frames/id32_0006,238,0,0,0.5996,0.4004
cdfv2_frames__id32_id33_0002_frame0000,frames/id32_id33_0002,0,1,0,0.7362,0.2638
cdfv2_frames__id28_id9_0000_frame0159,frames/id28_id9_0000,159,1,1,0.6758,0.6758
cdfv2_frames__id52_id58_0005_frame0313,frames/id52_id58_0005,313,1,1,0.9727,0.9727
cdfv2_frames__id30_id28_0004_frame0156,frames/id30_id28_0004,156,1,0,0.6093999999999999,0.3906
cdfv2_frames__id24_id26_0004_frame0092,frames/id24_id26_0004,92,1,1,0.6847,0.6847
cdfv2_frames__00282_frame0056,frames/00282,56,0,0,0.867,0.133
cdfv2_frames__00282_frame0298,frames/00282,298,0,0,0.5223,0.4777
cdfv2_frames__id57_id53_0006_frame0160,frames/id57_id53_0006,160,1,1,0.957,0.957
cdfv2_frames__id24_0009_frame0209,frames/id24_0009,209,0,0,0.8677,0.1323
cdfv2_frames__id53_0000_frame0106,frames/id53_0000,106,0,0,0.865,0.135
cdfv2_frames__id34_id29_0008_frame0033,frames/id34_id29_0008,33,1,1,0.9541,0.9541
cdfv2_frames__id11_0008_frame0262,frames/id11_0008,262,0,0,0.5708,0.4292
cdfv2_frames__id6_0005_frame0371,frames/id6_0005,371,0,1,0.9359,0.9359
cdfv2_frames__id9_id2_0000_frame0230,frames/id9_id2_0000,230,1,1,0.9721,0.9721
cdfv2_frames__id35_0003_frame0014,frames/id35_0003,14,0,1,0.8027,0.8027
cdfv2_frames__id39_0005_frame0214,frames/id39_0005,214,0,1,0.779,0.779
cdfv2_frames__id24_id19_0000_frame0000,frames/id24_id19_0000,0,1,0,0.8623000000000001,0.1377
cdfv2_frames__id56_0002_frame0209,frames/id56_0002,209,0,0,0.554,0.446
cdfv2_frames__id48_0000_frame0184,frames/id48_0000,184,0,1,0.6946,0.6946
cdfv2_frames__id22_id27_0005_frame0082,frames/id22_id27_0005,82,1,1,0.8335,0.8335
cdfv2_frames__00208_frame0044,frames/00208,44,0,1,0.5913,0.5913
cdfv2_frames__id4_id30_0000_frame0122,frames/id4_id30_0000,122,1,1,0.9639,0.9639
cdfv2_frames__id12_id7_0006_frame0158,frames/id12_id7_0006,158,1,1,0.9605,0.9605
cdfv2_frames__id10_id11_0001_frame0003,frames/id10_id11_0001,3,1,1,0.9493,0.9493
cdfv2_frames__id26_id2_0005_frame0205,frames/id26_id2_0005,205,1,1,0.9642,0.9642
cdfv2_frames__id1_id23_0006_frame0032,frames/id1_id23_0006,32,1,1,0.8926,0.8926
cdfv2_frames__00278_frame0087,frames/00278,87,0,1,0.637,0.637
cdfv2_frames__id39_id44_0000_frame0196,frames/id39_id44_0000,196,1,1,0.9674,0.9674
cdfv2_frames__id37_id4_0000_frame0355,frames/id37_id4_0000,355,1,1,0.9711,0.9711
cdfv2_frames__id50_0003_frame0450,frames/id50_0003,450,0,1,0.5628,0.5628
cdfv2_frames__id0_id21_0000_frame0015,frames/id0_id21_0000,15,1,1,0.9006,0.9006
cdfv2_frames__00197_frame0030,frames/00197,30,0,1,0.5957,0.5957
cdfv2_frames__id17_id28_0001_frame0253,frames/id17_id28_0001,253,1,1,0.5313,0.5313
cdfv2_frames__id6_id16_0005_frame0299,frames/id6_id16_0005,299,1,1,0.9532,0.9532
cdfv2_frames__id34_id29_0008_frame0215,frames/id34_id29_0008,215,1,1,0.8096,0.8096
cdfv2_frames__00193_frame0272,frames/00193,272,0,0,0.723,0.277
cdfv2_frames__id37_0009_frame0456,frames/id37_0009,456,0,0,0.5978,0.4022
cdfv2_frames__id10_id11_0004_frame0049,frames/id10_id11_0004,49,1,1,0.748,0.748
cdfv2_frames__id17_id21_0000_frame0049,frames/id17_id21_0000,49,1,1,0.8942,0.8942
cdfv2_frames__00261_frame0143,frames/00261,143,0,0,0.8385,0.1615
cdfv2_frames__00263_frame0104,frames/00263,104,0,0,0.6852,0.3148
cdfv2_frames__id29_id35_0000_frame0013,frames/id29_id35_0000,13,1,0,0.5333,0.4667
cdfv2_frames__id56_0000_frame0166,frames/id56_0000,166,0,1,0.5117,0.5117
cdfv2_frames__00133_frame0176,frames/00133,176,0,1,0.5192,0.5192
cdfv2_frames__id19_id23_0001_frame0129,frames/id19_id23_0001,129,1,1,0.676,0.676
cdfv2_frames__id6_id1_0007_frame0107,frames/id6_id1_0007,107,1,1,0.6554,0.6554
cdfv2_frames__id6_0005_frame0287,frames/id6_0005,287,0,1,0.6149,0.6149
cdfv2_frames__id19_id20_0000_frame0252,frames/id19_id20_0000,252,1,1,0.9404,0.9404
cdfv2_frames__id0_id6_0007_frame0107,frames/id0_id6_0007,107,1,1,0.9087,0.9087
cdfv2_frames__id6_id28_0002_frame0314,frames/id6_id28_0002,314,1,1,0.9108,0.9108
cdfv2_frames__id10_id13_0004_frame0282,frames/id10_id13_0004,282,1,1,0.5003,0.5003
cdfv2_frames__id35_id31_0009_frame0051,frames/id35_id31_0009,51,1,1,0.9626,0.9626
cdfv2_frames__id1_id2_0007_frame0126,frames/id1_id2_0007,126,1,1,0.9482,0.9482
cdfv2_frames__id57_0003_frame0410,frames/id57_0003,410,0,1,0.5073,0.5073
cdfv2_frames__id1_id3_0002_frame0115,frames/id1_id3_0002,115,1,1,0.7172,0.7172
cdfv2_frames__id21_id28_0001_frame0075,frames/id21_id28_0001,75,1,1,0.7398,0.7398
cdfv2_frames__id24_id26_0009_frame0049,frames/id24_id26_0009,49,1,1,0.8378,0.8378
cdfv2_frames__id4_id20_0008_frame0083,frames/id4_id20_0008,83,1,1,0.8807,0.8807
cdfv2_frames__id43_id39_0000_frame0318,frames/id43_id39_0000,318,1,1,0.9549,0.9549
cdfv2_frames__id19_0007_frame0242,frames/id19_0007,242,0,1,0.7007,0.7007
cdfv2_frames__id4_id23_0006_frame0155,frames/id4_id23_0006,155,1,1,0.9382,0.9382
cdfv2_frames__id22_id27_0005_frame0352,frames/id22_id27_0005,352,1,1,0.8587,0.8587
cdfv2_frames__id17_id6_0000_frame0264,frames/id17_id6_0000,264,1,1,0.7909,0.7909
cdfv2_frames__00262_frame0041,frames/00262,41,0,0,0.8874,0.1126
cdfv2_frames__id29_id35_0000_frame0248,frames/id29_id35_0000,248,1,0,0.6042000000000001,0.3958
cdfv2_frames__id17_id1_0000_frame0274,frames/id17_id1_0000,274,1,1,0.6083,0.6083
cdfv2_frames__id2_0008_frame0099,frames/id2_0008,99,0,0,0.791,0.209
cdfv2_frames__id0_id1_0005_frame0354,frames/id0_id1_0005,354,1,1,0.9679,0.9679
cdfv2_frames__id3_id6_0001_frame0110,frames/id3_id6_0001,110,1,1,0.9135,0.9135
cdfv2_frames__id21_id28_0009_frame0092,frames/id21_id28_0009,92,1,1,0.9613,0.9613
cdfv2_frames__id45_id47_0002_frame0137,frames/id45_id47_0002,137,1,1,0.9665,0.9665
cdfv2_frames__id48_0000_frame0065,frames/id48_0000,65,0,1,0.6286,0.6286
cdfv2_frames__id10_id12_0001_frame0097,frames/id10_id12_0001,97,1,1,0.9485,0.9485
cdfv2_frames__id16_id3_0010_frame0010,frames/id16_id3_0010,10,1,1,0.8714,0.8714
cdfv2_frames__id6_id1_0007_frame0556,frames/id6_id1_0007,556,1,0,0.8031,0.1969
cdfv2_frames__id34_id29_0008_frame0116,frames/id34_id29_0008,116,1,1,0.6852,0.6852
cdfv2_frames__00273_frame0175,frames/00273,175,0,0,0.836,0.164
cdfv2_frames__id30_id23_0002_frame0389,frames/id30_id23_0002,389,1,1,0.9553,0.9553
cdfv2_frames__id32_0002_frame0000,frames/id32_0002,0,0,0,0.8593999999999999,0.1406
cdfv2_frames__id6_id0_0005_frame0143,frames/id6_id0_0005,143,1,1,0.9622,0.9622
cdfv2_frames__id39_id44_0008_frame0180,frames/id39_id44_0008,180,1,1,0.9658,0.9658
cdfv2_frames__id30_id28_0000_frame0486,frames/id30_id28_0000,486,1,0,0.5045999999999999,0.4954
cdfv2_frames__id30_id32_0006_frame0011,frames/id30_id32_0006,11,1,1,0.8708,0.8708
cdfv2_frames__id44_id42_0001_frame0020,frames/id44_id42_0001,20,1,1,0.964,0.964
cdfv2_frames__00259_frame0061,frames/00259,61,0,0,0.8266,0.1734
cdfv2_frames__00289_frame0301,frames/00289,301,0,0,0.7619,0.2381
cdfv2_frames__id20_id9_0008_frame0054,frames/id20_id9_0008,54,1,1,0.9443,0.9443
cdfv2_frames__00227_frame0409,frames/00227,409,0,1,0.8237,0.8237
cdfv2_frames__id10_id7_0001_frame0010,frames/id10_id7_0001,10,1,1,0.8837,0.8837
cdfv2_frames__id12_id10_0002_frame0187,frames/id12_id10_0002,187,1,1,0.9618,0.9618
cdfv2_frames__id16_id20_0000_frame0244,frames/id16_id20_0000,244,1,1,0.59,0.59
cdfv2_frames__id30_id26_0006_frame0023,frames/id30_id26_0006,23,1,1,0.8931,0.8931
cdfv2_frames__id31_0004_frame0449,frames/id31_0004,449,0,0,0.5117,0.4883
cdfv2_frames__id56_id54_0007_frame0211,frames/id56_id54_0007,211,1,1,0.8948,0.8948
cdfv2_frames__id4_id0_0000_frame0476,frames/id4_id0_0000,476,1,1,0.9178,0.9178
cdfv2_frames__id37_id21_0005_frame0073,frames/id37_id21_0005,73,1,1,0.9646,0.9646
cdfv2_frames__id29_id35_0000_frame0179,frames/id29_id35_0000,179,1,1,0.7997,0.7997
cdfv2_frames__id35_id16_0007_frame0269,frames/id35_id16_0007,269,1,0,0.6125,0.3875
cdfv2_frames__id37_id29_0002_frame0014,frames/id37_id29_0002,14,1,1,0.961,0.961
cdfv2_frames__id50_0000_frame0172,frames/id50_0000,172,0,1,0.7903,0.7903
cdfv2_frames__id35_0000_frame0188,frames/id35_0000,188,0,0,0.5256000000000001,0.4744
cdfv2_frames__id37_id1_0002_frame0250,frames/id37_id1_0002,250,1,1,0.9162,0.9162
cdfv2_frames__id16_id23_0011_frame0201,frames/id16_id23_0011,201,1,1,0.905,0.905
cdfv2_frames__00251_frame0123,frames/00251,123,0,0,0.7123999999999999,0.2876
cdfv2_frames__id2_0002_frame0243,frames/id2_0002,243,0,0,0.7445999999999999,0.2554
cdfv2_frames__id3_id16_0001_frame0293,frames/id3_id16_0001,293,1,1,0.9255,0.9255
cdfv2_frames__00275_frame0282,frames/00275,282,0,0,0.9052,0.0948
cdfv2_frames__id4_id0_0000_frame0276,frames/id4_id0_0000,276,1,1,0.926,0.926
cdfv2_frames__id30_id21_0002_frame0104,frames/id30_id21_0002,104,1,1,0.9681,0.9681
cdfv2_frames__id30_id28_0006_frame0129,frames/id30_id28_0006,129,1,1,0.9222,0.9222
cdfv2_frames__id9_id2_0008_frame0118,frames/id9_id2_0008,118,1,1,0.9426,0.9426
cdfv2_frames__00011_frame0226,frames/00011,226,0,0,0.5800000000000001,0.42
cdfv2_frames__id53_id57_0005_frame0060,frames/id53_id57_0005,60,1,1,0.9241,0.9241
cdfv2_frames__id32_id31_0006_frame0029,frames/id32_id31_0006,29,1,0,0.5809,0.4191
cdfv2_frames__00202_frame0224,frames/00202,224,0,1,0.9442,0.9442
cdfv2_frames__id37_id31_0008_frame0124,frames/id37_id31_0008,124,1,1,0.9556,0.9556
cdfv2_frames__id31_id33_0008_frame0296,frames/id31_id33_0008,296,1,1,0.9601,0.9601
cdfv2_frames__id0_id1_0001_frame0185,frames/id0_id1_0001,185,1,1,0.6612,0.6612
cdfv2_frames__id38_id34_0004_frame0441,frames/id38_id34_0004,441,1,1,0.6645,0.6645
cdfv2_frames__00278_frame0237,frames/00278,237,0,1,0.8518,0.8518
cdfv2_frames__id30_id32_0006_frame0000,frames/id30_id32_0006,0,1,0,0.8218,0.1782
cdfv2_frames__id37_id31_0008_frame0015,frames/id37_id31_0008,15,1,1,0.9604,0.9604
cdfv2_frames__id1_id3_0002_frame0128,frames/id1_id3_0002,128,1,1,0.6511,0.6511
cdfv2_frames__00275_frame0133,frames/00275,133,0,0,0.8692,0.1308
cdfv2_frames__id35_id16_0007_frame0154,frames/id35_id16_0007,154,1,0,0.6223000000000001,0.3777
cdfv2_frames__id6_0005_frame0047,frames/id6_0005,47,0,1,0.8074,0.8074
cdfv2_frames__id30_id6_0007_frame0190,frames/id30_id6_0007,190,1,1,0.57,0.57
cdfv2_frames__id10_id13_0007_frame0127,frames/id10_id13_0007,127,1,1,0.9661,0.9661
cdfv2_frames__id37_0004_frame0095,frames/id37_0004,95,0,1,0.6322,0.6322
cdfv2_frames__id27_0008_frame0042,frames/id27_0008,42,0,1,0.7582,0.7582
cdfv2_frames__id6_id0_0005_frame0071,frames/id6_id0_0005,71,1,1,0.9649,0.9649
cdfv2_frames__id3_id9_0003_frame0203,frames/id3_id9_0003,203,1,0,0.8698,0.1302
cdfv2_frames__id10_0007_frame0193,frames/id10_0007,193,0,0,0.5524,0.4476
cdfv2_frames__id8_id5_0008_frame0183,frames/id8_id5_0008,183,1,1,0.9721,0.9721
cdfv2_frames__id1_id16_0007_frame0021,frames/id1_id16_0007,21,1,1,0.9391,0.9391
cdfv2_frames__id28_id26_0000_frame0297,frames/id28_id26_0000,297,1,0,0.7207,0.2793
cdfv2_frames__id0_id6_0007_frame0246,frames/id0_id6_0007,246,1,1,0.9559,0.9559
cdfv2_frames__id31_id33_0008_frame0370,frames/id31_id33_0008,370,1,1,0.97,0.97
cdfv2_frames__00268_frame0140,frames/00268,140,0,1,0.6896,0.6896
cdfv2_frames__id2_id6_0002_frame0011,frames/id2_id6_0002,11,1,1,0.9454,0.9454
cdfv2_frames__id3_id4_0001_frame0379,frames/id3_id4_0001,379,1,1,0.9527,0.9527
cdfv2_frames__id8_id0_0002_frame0016,frames/id8_id0_0002,16,1,1,0.9734,0.9734
cdfv2_frames__id51_0006_frame0281,frames/id51_0006,281,0,1,0.636,0.636
cdfv2_frames__id10_id7_0001_frame0057,frames/id10_id7_0001,57,1,1,0.8966,0.8966
cdfv2_frames__id16_id20_0006_frame0028,frames/id16_id20_0006,28,1,1,0.9182,0.9182
cdfv2_frames__00023_frame0312,frames/00023,312,0,0,0.7847,0.2153
cdfv2_frames__id3_0001_frame0183,frames/id3_0001,183,0,0,0.6867,0.3133
cdfv2_frames__id30_id3_0002_frame0119,frames/id30_id3_0002,119,1,1,0.6793,0.6793
cdfv2_frames__id21_id2_0000_frame0165,frames/id21_id2_0000,165,1,0,0.6093999999999999,0.3906
cdfv2_frames__id6_id16_0005_frame0083,frames/id6_id16_0005,83,1,1,0.8248,0.8248
cdfv2_frames__id31_id33_0008_frame0089,frames/id31_id33_0008,89,1,1,0.9244,0.9244
cdfv2_frames__id43_0002_frame0226,frames/id43_0002,226,0,0,0.865,0.135
cdfv2_frames__id38_id34_0003_frame0382,frames/id38_id34_0003,382,1,1,0.8652,0.8652
cdfv2_frames__id32_id31_0008_frame0426,frames/id32_id31_0008,426,1,1,0.9455,0.9455
cdfv2_frames__id54_id58_0006_frame0425,frames/id54_id58_0006,425,1,1,0.8973,0.8973
cdfv2_frames__id55_id57_0002_frame0282,frames/id55_id57_0002,282,1,1,0.7442,0.7442
cdfv2_frames__00259_frame0020,frames/00259,20,0,0,0.7284999999999999,0.2715
cdfv2_frames__id47_id43_0007_frame0308,frames/id47_id43_0007,308,1,1,0.9416,0.9416
cdfv2_frames__id4_id23_0006_frame0262,frames/id4_id23_0006,262,1,1,0.8816,0.8816
cdfv2_frames__id25_id28_0003_frame0136,frames/id25_id28_0003,136,1,1,0.9102,0.9102
cdfv2_frames__id6_id23_0006_frame0160,frames/id6_id23_0006,160,1,1,0.7695,0.7695
cdfv2_frames__id6_id16_0005_frame0011,frames/id6_id16_0005,11,1,1,0.9655,0.9655
cdfv2_frames__00270_frame0283,frames/00270,283,0,0,0.8779,0.1221
cdfv2_frames__id57_id53_0006_frame0174,frames/id57_id53_0006,174,1,1,0.964,0.964
cdfv2_frames__id27_id21_0008_frame0212,frames/id27_id21_0008,212,1,1,0.9644,0.9644
cdfv2_frames__id17_id0_0000_frame0107,frames/id17_id0_0000,107,1,1,0.8752,0.8752
cdfv2_frames__id37_id28_0008_frame0186,frames/id37_id28_0008,186,1,1,0.5233,0.5233
cdfv2_frames__id37_id35_0005_frame0058,frames/id37_id35_0005,58,1,1,0.9721,0.9721
cdfv2_frames__id4_id0_0000_frame0353,frames/id4_id0_0000,353,1,1,0.7445,0.7445
cdfv2_frames__id35_id16_0004_frame0057,frames/id35_id16_0004,57,1,1,0.9439,0.9439
cdfv2_frames__id13_0011_frame0285,frames/id13_0011,285,0,0,0.6663,0.3337
cdfv2_frames__id2_id0_0002_frame0046,frames/id2_id0_0002,46,1,1,0.9701,0.9701
cdfv2_frames__00271_frame0037,frames/00271,37,0,0,0.7236,0.2764
cdfv2_frames__id24_id26_0009_frame0029,frames/id24_id26_0009,29,1,1,0.9656,0.9656
cdfv2_frames__id1_id2_0007_frame0010,frames/id1_id2_0007,10,1,1,0.9532,0.9532
cdfv2_frames__id0_0001_frame0136,frames/id0_0001,136,0,0,0.8023,0.1977
cdfv2_frames__id1_id4_0007_frame0042,frames/id1_id4_0007,42,1,1,0.9635,0.9635
cdfv2_frames__id53_id58_0005_frame0105,frames/id53_id58_0005,105,1,1,0.9237,0.9237
cdfv2_frames__id1_id16_0004_frame0250,frames/id1_id16_0004,250,1,1,0.806,0.806
cdfv2_frames__id54_id56_0006_frame0099,frames/id54_id56_0006,99,1,1,0.9548,0.9548
cdfv2_frames__id12_0000_frame0157,frames/id12_0000,157,0,1,0.943,0.943
cdfv2_frames__id21_id3_0009_frame0071,frames/id21_id3_0009,71,1,1,0.8733,0.8733
cdfv2_frames__id43_0006_frame0307,frames/id43_0006,307,0,0,0.5871,0.4129
cdfv2_frames__id35_id20_0007_frame0154,frames/id35_id20_0007,154,1,1,0.6973,0.6973
cdfv2_frames__id29_id37_0008_frame0159,frames/id29_id37_0008,159,1,1,0.673,0.673
cdfv2_frames__id37_id35_0005_frame0014,frames/id37_id35_0005,14,1,1,0.9703,0.9703
cdfv2_frames__id1_id2_0002_frame0386,frames/id1_id2_0002,386,1,1,0.8677,0.8677
cdfv2_frames__id13_0011_frame0045,frames/id13_0011,45,0,0,0.5714,0.4286
cdfv2_frames__id20_id31_0008_frame0043,frames/id20_id31_0008,43,1,1,0.9703,0.9703
cdfv2_frames__id1_0007_frame0000,frames/id1_0007,0,0,0,0.737,0.263
cdfv2_frames__id43_0001_frame0131,frames/id43_0001,131,0,0,0.8146,0.1854
cdfv2_frames__id55_id57_0002_frame0107,frames/id55_id57_0002,107,1,1,0.6977,0.6977
cdfv2_frames__00271_frame0028,frames/00271,28,0,0,0.7493000000000001,0.2507
cdfv2_frames__id9_id1_0000_frame0374,frames/id9_id1_0000,374,1,1,0.965,0.965
cdfv2_frames__id16_id3_0009_frame0314,frames/id16_id3_0009,314,1,1,0.8514,0.8514
cdfv2_frames__id39_0004_frame0252,frames/id39_0004,252,0,1,0.7297,0.7297
cdfv2_frames__id31_id2_0004_frame0449,frames/id31_id2_0004,449,1,1,0.8755,0.8755
cdfv2_frames__id23_id19_0000_frame0040,frames/id23_id19_0000,40,1,1,0.8063,0.8063
cdfv2_frames__id42_0002_frame0163,frames/id42_0002,163,0,0,0.7539,0.2461
cdfv2_frames__id4_id20_0008_frame0188,frames/id4_id20_0008,188,1,1,0.9609,0.9609
cdfv2_frames__id28_id26_0000_frame0106,frames/id28_id26_0000,106,1,0,0.7676000000000001,0.2324
cdfv2_frames__id0_0001_frame0194,frames/id0_0001,194,0,0,0.8221,0.1779
cdfv2_frames__id29_id37_0008_frame0043,frames/id29_id37_0008,43,1,0,0.7079,0.2921
cdfv2_frames__id24_0009_frame0199,frames/id24_0009,199,0,0,0.8328,0.1672
cdfv2_frames__id54_id56_0000_frame0279,frames/id54_id56_0000,279,1,1,0.9153,0.9153
cdfv2_frames__id54_id49_0003_frame0111,frames/id54_id49_0003,111,1,1,0.9673,0.9673
cdfv2_frames__id2_id0_0002_frame0243,frames/id2_id0_0002,243,1,1,0.9714,0.9714
cdfv2_frames__id4_id1_0002_frame0252,frames/id4_id1_0002,252,1,1,0.8055,0.8055
cdfv2_frames__id48_id47_0008_frame0337,frames/id48_id47_0008,337,1,1,0.8328,0.8328
cdfv2_frames__id49_0004_frame0386,frames/id49_0004,386,0,1,0.7592,0.7592
cdfv2_frames__id50_0000_frame0163,frames/id50_0000,163,0,0,0.7816,0.2184
cdfv2_frames__id29_id30_0000_frame0138,frames/id29_id30_0000,138,1,1,0.6753,0.6753
cdfv2_frames__id22_id27_0001_frame0109,frames/id22_id27_0001,109,1,1,0.8662,0.8662
cdfv2_frames__id57_id53_0006_frame0437,frames/id57_id53_0006,437,1,1,0.8912,0.8912
cdfv2_frames__id42_id40_0001_frame0263,frames/id42_id40_0001,263,1,1,0.8216,0.8216
cdfv2_frames__id28_id20_0008_frame0319,frames/id28_id20_0008,319,1,1,0.962,0.962
cdfv2_frames__id1_id0_0007_frame0221,frames/id1_id0_0007,221,1,1,0.9692,0.9692
cdfv2_frames__id23_id19_0000_frame0306,frames/id23_id19_0000,306,1,1,0.943,0.943
cdfv2_frames__id35_id26_0003_frame0379,frames/id35_id26_0003,379,1,1,0.9716,0.9716
cdfv2_frames__00280_frame0287,frames/00280,287,0,0,0.6957,0.3043
cdfv2_frames__id22_0009_frame0106,frames/id22_0009,106,0,1,0.8418,0.8418
cdfv2_frames__id4_id20_0000_frame0000,frames/id4_id20_0000,0,1,0,0.718,0.282
cdfv2_frames__id54_id58_0006_frame0397,frames/id54_id58_0006,397,1,1,0.931,0.931
cdfv2_frames__id27_id24_0007_frame0095,frames/id27_id24_0007,95,1,1,0.7908,0.7908
cdfv2_frames__id23_id3_0004_frame0128,frames/id23_id3_0004,128,1,1,0.9698,0.9698
